date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2005-02-04 00:00:00+00:00,92.65,92.94,92.46,92.47,3483900,54.5306255739,54.7013096691,54.4187980633,54.4246837218,3483900,0.0,1.0
2005-02-07 00:00:00+00:00,93.34,93.42,92.7,92.74,1064600,54.9367360072,54.9838212749,54.5600538662,54.5835965,1064600,0.0,1.0
2005-02-08 00:00:00+00:00,93.87,94.12,93.33,93.37,1383800,55.2486759053,55.3958173666,54.9308503488,54.9543929826,1383800,0.0,1.0
2005-02-09 00:00:00+00:00,94.12,94.24,93.38,93.44,2125800,55.3958173666,55.4664452681,54.960278641,54.9955925918,2125800,0.0,1.0
2005-02-10 00:00:00+00:00,92.85,93.68,92.75,93.49,1240000,54.648338743,55.1368483947,54.5894821585,55.025020884,1240000,0.0,1.0
2005-02-11 00:00:00+00:00,92.79,92.98,92.4,92.46,1275200,54.6130247923,54.7248523029,54.3834841126,54.4187980633,1275200,0.0,1.0
2005-02-14 00:00:00+00:00,93.08,93.21,92.73,92.9,295000,54.7837088874,54.8602224473,54.5777108415,54.6777670353,295000,0.0,1.0
2005-02-15 00:00:00+00:00,92.61,92.86,92.57,92.6,900200,54.5070829401,54.6542244014,54.4835403063,54.5011972817,900200,0.0,1.0
2005-02-16 00:00:00+00:00,92.26,92.57,91.8,92.51,1189700,54.3010848942,54.4835403063,54.0303446054,54.4482263556,1189700,0.0,1.0
2005-02-17 00:00:00+00:00,91.68,92.14,91.6,91.76,1146400,53.9597167039,54.2304569928,53.9126314363,54.0068019715,1146400,0.0,1.0
2005-02-18 00:00:00+00:00,90.86,90.95,90.46,90.55,2655800,53.4770927107,53.5300636368,53.2416663726,53.2946372986,2655800,0.0,1.0
2005-02-22 00:00:00+00:00,90.46,90.75,90.4,90.63,914600,53.2416663726,53.4123504677,53.2063524218,53.3417225663,914600,0.0,1.0
2005-02-23 00:00:00+00:00,90.76,91.17,90.43,91.14,1115000,53.4182361262,53.6595481228,53.2240093972,53.6418911474,1115000,0.0,1.0
2005-02-24 00:00:00+00:00,90.56,91.33,90.56,91.16,798500,53.3005229571,53.753718658,53.3005229571,53.6536624643,798500,0.0,1.0
2005-02-25 00:00:00+00:00,91.0,91.14,90.62,90.89,588800,53.5594919291,53.6418911474,53.3358369078,53.4947496861,588800,0.0,1.0
2005-02-28 00:00:00+00:00,90.02,91.1,89.89,91.1,2797300,52.9826974006,53.6183485136,52.9061838407,53.6183485136,2797300,0.0,1.0
2005-03-01 00:00:00+00:00,89.71,89.86,89.45,89.54,1648500,52.9663941267,53.0549568189,52.8128854602,52.8660230755,1648500,0.2823,1.0
2005-03-02 00:00:00+00:00,89.59,89.72,89.42,89.45,1139300,52.8955439729,52.9722983062,52.7951729217,52.8128854602,1139300,0.0,1.0
2005-03-03 00:00:00+00:00,89.54,89.8,89.45,89.62,1600600,52.8660230755,53.019531742,52.8128854602,52.9132565113,1600600,0.0,1.0
2005-03-04 00:00:00+00:00,90.51,90.67,89.87,89.99,1567000,53.4387284852,53.5331953569,53.0608609984,53.1317111521,1567000,0.0,1.0
2005-03-07 00:00:00+00:00,90.87,90.99,90.75,90.85,889800,53.6512789465,53.7221291003,53.5804287927,53.6394705875,889800,0.0,1.0
2005-03-08 00:00:00+00:00,90.01,90.27,89.94,90.13,680400,53.1435195111,53.2970281776,53.1021902547,53.2143696649,680400,0.0,1.0
2005-03-09 00:00:00+00:00,88.54,89.4,88.44,89.18,2549600,52.2756051274,52.7833645627,52.2165633325,52.6534726142,2549600,0.0,1.0
2005-03-10 00:00:00+00:00,89.08,89.33,88.39,88.74,1357700,52.5944308193,52.7420353064,52.1870424351,52.393688717,1357700,0.0,1.0
2005-03-11 00:00:00+00:00,88.43,88.87,88.4,88.65,1017900,52.2106591531,52.4704430502,52.1929466146,52.3405511017,1017900,0.0,1.0
2005-03-14 00:00:00+00:00,88.96,89.0,88.3,88.37,805000,52.5235806656,52.5471973835,52.1339048198,52.1752340762,805000,0.0,1.0
2005-03-15 00:00:00+00:00,88.4,89.3,88.4,89.29,963900,52.1929466146,52.7243227679,52.1929466146,52.7184185885,963900,0.0,1.0
2005-03-16 00:00:00+00:00,88.94,89.36,88.54,88.54,2097800,52.5117723066,52.7597478448,52.2756051274,52.2756051274,2097800,0.0,1.0
2005-03-17 00:00:00+00:00,89.23,89.58,89.12,89.35,1025300,52.6829935116,52.8896397934,52.6180475373,52.7538436653,1025300,0.0,1.0
2005-03-18 00:00:00+00:00,88.67,88.98,88.67,88.9,722700,52.3523594606,52.5353890245,52.3523594606,52.4881555887,722700,0.0,1.0
2005-03-21 00:00:00+00:00,88.42,88.67,88.38,88.67,893100,52.2047549736,52.3523594606,52.1811382557,52.3523594606,893100,0.0,1.0
2005-03-22 00:00:00+00:00,87.67,89.05,87.54,88.94,2544900,51.7619415125,52.5767182809,51.6851871792,52.5117723066,2544900,0.0,1.0
2005-03-23 00:00:00+00:00,88.09,88.16,87.53,87.53,1951700,52.0099170507,52.0512463071,51.6792829997,51.6792829997,1951700,0.0,1.0
2005-03-24 00:00:00+00:00,88.27,88.46,88.18,88.32,746800,52.1161922814,52.2283716915,52.063054666,52.1457131788,746800,0.0,1.0
2005-03-28 00:00:00+00:00,87.73,88.0,87.72,87.99,382200,51.7973665894,51.9567794354,51.7914624099,51.9508752559,382200,0.0,1.0
2005-03-29 00:00:00+00:00,88.25,88.28,87.99,88.08,1135000,52.1043839224,52.1220964608,51.9508752559,52.0040128712,1135000,0.0,1.0
2005-03-30 00:00:00+00:00,88.69,88.75,88.16,88.2,1095600,52.3641678196,52.3995928965,52.0512463071,52.074863025,1095600,0.0,1.0
2005-03-31 00:00:00+00:00,89.33,89.39,88.86,89.2,2410900,52.7420353064,52.7774603833,52.4645388708,52.6652809731,2410900,0.0,1.0
2005-04-01 00:00:00+00:00,89.3,89.66,88.5,89.53,2805300,52.9191606908,53.132496613,52.4450808638,53.0554586411,2805300,0.33,1.0
2005-04-04 00:00:00+00:00,89.28,89.66,89.17,89.28,754800,52.9073086951,53.132496613,52.8421227189,52.9073086951,754800,0.0,1.0
2005-04-05 00:00:00+00:00,89.05,89.36,88.93,89.24,733300,52.7710107449,52.9547166778,52.6998987708,52.8836047038,733300,0.0,1.0
2005-04-06 00:00:00+00:00,89.36,89.44,89.2,89.41,402800,52.9547166778,53.0021246605,52.8599007124,52.984346667,402800,0.0,1.0
2005-04-07 00:00:00+00:00,88.64,89.58,88.61,89.3,973000,52.5280448335,53.0850886303,52.51026684,52.9191606908,973000,0.0,1.0
2005-04-08 00:00:00+00:00,88.95,89.0,88.34,88.56,438600,52.7117507665,52.7413807557,52.3502648984,52.4806368508,438600,0.0,1.0
2005-04-11 00:00:00+00:00,89.43,89.62,88.94,88.97,1460200,52.9961986627,53.1087926216,52.7058247687,52.7236027622,1460200,0.0,1.0
2005-04-12 00:00:00+00:00,90.26,90.4,89.12,89.23,1931500,53.4880564832,53.571020453,52.8124927297,52.877678706,1931500,0.0,1.0
2005-04-13 00:00:00+00:00,90.04,90.44,89.8,90.35,1001700,53.3576845308,53.5947244443,53.2154605827,53.5413904638,1001700,0.0,1.0
2005-04-14 00:00:00+00:00,89.9,90.12,89.66,90.08,1461800,53.2747205611,53.4050925135,53.132496613,53.3813885222,1461800,0.0,1.0
2005-04-15 00:00:00+00:00,91.09,91.12,90.22,90.54,2807300,53.9799143038,53.9976922973,53.4643524919,53.6539844227,2807300,0.0,1.0
2005-04-18 00:00:00+00:00,91.02,91.39,90.94,91.37,3510800,53.9384323189,54.1576942389,53.8910243362,54.1458422432,3510800,0.0,1.0
2005-04-19 00:00:00+00:00,91.9,92.04,91.32,91.34,1733600,54.4599201286,54.5428840984,54.116212254,54.1280642497,1733600,0.0,1.0
2005-04-20 00:00:00+00:00,91.67,91.77,91.18,91.22,1617900,54.3236221784,54.3828821567,54.0332482843,54.0569522757,1617900,0.0,1.0
2005-04-21 00:00:00+00:00,90.75,91.42,90.7,91.3,1288500,53.7784303773,54.1754722324,53.7488003881,54.1043602584,1288500,0.0,1.0
2005-04-22 00:00:00+00:00,91.47,91.58,91.09,91.27,876300,54.2051022216,54.2702881978,53.9799143038,54.0865822648,876300,0.0,1.0
2005-04-25 00:00:00+00:00,91.74,91.82,91.51,91.66,818300,54.3651041632,54.4125121459,54.228806213,54.3176961805,818300,0.0,1.0
2005-04-26 00:00:00+00:00,91.6,92.05,91.34,91.99,549300,54.2821401935,54.5488100962,54.1280642497,54.5132541092,549300,0.0,1.0
2005-04-27 00:00:00+00:00,91.92,92.2,91.8,92.05,684900,54.4717721243,54.6377000638,54.4006601502,54.5488100962,684900,0.0,1.0
2005-04-28 00:00:00+00:00,92.6,92.65,91.95,92.05,1062000,54.8747399773,54.9043699665,54.4895501178,54.5488100962,1062000,0.0,1.0
2005-04-29 00:00:00+00:00,92.44,92.94,92.22,92.57,1445100,54.7799240119,55.0762239037,54.6495520594,54.8569619838,1445100,0.0,1.0
2005-05-02 00:00:00+00:00,92.09,92.26,91.71,92.15,1358200,54.7680720162,54.8691749833,54.5420771485,54.8037554163,1358200,0.33,1.0
2005-05-03 00:00:00+00:00,92.34,92.54,91.92,92.07,1884900,54.9167528502,55.0356975174,54.6669690491,54.7561775495,1884900,0.0,1.0
2005-05-04 00:00:00+00:00,91.53,91.72,91.05,91.45,2211500,54.435026948,54.5480243819,54.1495597467,54.3874490811,2211500,0.0,1.0
2005-05-05 00:00:00+00:00,91.74,91.84,91.21,91.3,1757900,54.5599188486,54.6193911822,54.2447154805,54.2982405807,1757900,0.0,1.0
2005-05-06 00:00:00+00:00,91.06,91.2,90.81,90.93,850600,54.1555069801,54.2387682471,54.0068261461,54.0781929464,850600,0.0,1.0
2005-05-09 00:00:00+00:00,91.15,91.24,91.0,91.01,327800,54.2090320803,54.2625571805,54.1198235799,54.1257708133,327800,0.0,1.0
2005-05-10 00:00:00+00:00,91.8,91.8,91.34,91.36,495500,54.5956022487,54.5956022487,54.3220295142,54.3339239809,495500,0.0,1.0
2005-05-11 00:00:00+00:00,92.08,92.52,91.99,92.14,1058700,54.7621247828,55.0238030507,54.7085996826,54.797808183,1058700,0.0,1.0
2005-05-12 00:00:00+00:00,92.44,92.47,91.72,92.0,657000,54.9762251838,54.9940668839,54.5480243819,54.7145469159,657000,0.0,1.0
2005-05-13 00:00:00+00:00,92.8,93.02,92.57,92.71,1698100,55.1903255848,55.3211647187,55.0535392175,55.1368004845,1698100,0.0,1.0
2005-05-16 00:00:00+00:00,92.69,93.07,92.68,93.04,824800,55.1249060178,55.3509008855,55.1189587845,55.3330591854,824800,0.0,1.0
2005-05-17 00:00:00+00:00,92.95,93.19,92.9,92.96,856300,55.2795340852,55.4222676858,55.2497979184,55.2854813185,856300,0.0,1.0
2005-05-18 00:00:00+00:00,93.57,93.8,93.34,93.7,1092300,55.6482625535,55.7850489208,55.5114761862,55.7255765872,1092300,0.0,1.0
2005-05-19 00:00:00+00:00,93.33,93.7,93.28,93.7,948800,55.5055289529,55.7255765872,55.4757927861,55.7255765872,948800,0.0,1.0
2005-05-20 00:00:00+00:00,93.44,93.51,93.21,93.25,806800,55.5709485198,55.6125791534,55.4341621526,55.457951086,806800,0.0,1.0
2005-05-23 00:00:00+00:00,94.17,94.23,93.57,93.6,905600,56.0050965552,56.0407799553,55.6482625535,55.6661042536,905600,0.0,1.0
2005-05-24 00:00:00+00:00,94.43,94.65,94.18,94.53,1695400,56.1597246225,56.2905637565,56.0110437885,56.2191969561,1695400,0.0,1.0
2005-05-25 00:00:00+00:00,93.77,94.65,93.73,94.59,1923300,55.7672072207,56.2905637565,55.7434182873,56.2548803563,1923300,0.0,1.0
2005-05-26 00:00:00+00:00,93.74,94.07,93.59,93.59,978300,55.7493655207,55.9456242216,55.6601570203,55.6601570203,978300,0.0,1.0
2005-05-27 00:00:00+00:00,93.84,93.98,93.54,93.74,650600,55.8088378543,55.8920991213,55.6304208534,55.7493655207,650600,0.0,1.0
2005-05-31 00:00:00+00:00,95.0,95.05,94.22,94.22,1979000,56.4987169241,56.5284530909,56.034832722,56.034832722,1979000,0.0,1.0
2005-06-01 00:00:00+00:00,95.81,95.84,95.19,95.2,3823200,57.1881202152,57.2060269432,56.8180478372,56.8240167466,3823200,0.3492,1.0
2005-06-02 00:00:00+00:00,96.04,96.19,95.73,95.73,1703400,57.3254051296,57.4149387695,57.1403689406,57.1403689406,1703400,0.0,1.0
2005-06-03 00:00:00+00:00,95.25,97.0,95.2,96.9,5558100,56.8538612932,57.8984204245,56.8240167466,57.8387313313,5558100,0.0,1.0
2005-06-06 00:00:00+00:00,95.75,95.88,95.35,95.5,1088700,57.1523067593,57.2299025805,56.9135503864,57.0030840262,1088700,0.0,1.0
2005-06-07 00:00:00+00:00,96.51,96.58,96.05,96.47,1503100,57.6059438678,57.647726233,57.3313740389,57.5820682305,1503100,0.0,1.0
2005-06-08 00:00:00+00:00,96.05,96.45,96.05,96.31,1272400,57.3313740389,57.5701304118,57.3313740389,57.4865656813,1272400,0.0,1.0
2005-06-09 00:00:00+00:00,95.97,96.01,95.43,95.67,612700,57.2836227644,57.3074984017,56.961301661,57.1045554847,612700,0.0,1.0
2005-06-10 00:00:00+00:00,94.89,95.55,94.86,95.55,1464800,56.6389805576,57.0329285728,56.6210738296,57.0329285728,1464800,0.0,1.0
2005-06-13 00:00:00+00:00,94.32,94.53,94.17,94.48,1616700,56.2987527262,56.424099822,56.2092190864,56.3942552754,1616700,0.0,1.0
2005-06-14 00:00:00+00:00,93.7,94.16,93.57,94.05,1984500,55.9286803482,56.2032501771,55.8510845271,56.1375921745,1984500,0.0,1.0
2005-06-15 00:00:00+00:00,93.87,93.87,93.33,93.39,1996800,56.0301518067,56.0301518067,55.7078307033,55.7436441593,1996800,0.0,1.0
2005-06-16 00:00:00+00:00,94.34,94.42,93.57,93.8,1370300,56.3106905449,56.3584418194,55.8510845271,55.9883694415,1370300,0.0,1.0
2005-06-17 00:00:00+00:00,94.33,94.47,94.02,94.11,555900,56.3047216355,56.388286366,56.1196854466,56.1734056305,555900,0.0,1.0
2005-06-20 00:00:00+00:00,94.17,94.2,93.6,93.82,453000,56.2092190864,56.2271258144,55.868991255,56.0003072601,453000,0.0,1.0
2005-06-21 00:00:00+00:00,94.86,94.86,94.32,94.38,503100,56.6210738296,56.6210738296,56.2987527262,56.3345661821,503100,0.0,1.0
2005-06-22 00:00:00+00:00,96.01,96.09,95.26,95.49,952200,57.3074984017,57.3552496762,56.8598302025,56.9971151169,952200,0.0,1.0
2005-06-23 00:00:00+00:00,95.91,95.98,95.54,95.8,996300,57.2478093084,57.2895916737,57.0269596635,57.1821513059,996300,0.0,1.0
2005-06-24 00:00:00+00:00,96.39,96.45,96.02,96.24,928000,57.5343169559,57.5701304118,57.313467311,57.4447833161,928000,0.0,1.0
2005-06-27 00:00:00+00:00,96.65,96.81,96.35,96.49,1203600,57.6895085983,57.7850111474,57.5104413186,57.5940060491,1203600,0.0,1.0
2005-06-28 00:00:00+00:00,95.99,96.37,95.91,96.32,982400,57.295560583,57.5223791373,57.2478093084,57.4925345906,982400,0.0,1.0
2005-06-29 00:00:00+00:00,95.84,96.48,95.6,96.47,1682400,57.2060269432,57.5880371398,57.0627731194,57.5820682305,1682400,0.0,1.0
2005-06-30 00:00:00+00:00,96.7,96.72,95.81,95.86,2159400,57.7193531449,57.7312909635,57.1881202152,57.2179647618,2159400,0.0,1.0
2005-07-01 00:00:00+00:00,95.2,96.26,94.99,96.04,2222700,57.0219457797,57.6568539995,56.8961620758,57.5250805954,2222700,0.3316,1.0
2005-07-05 00:00:00+00:00,94.3,94.74,94.27,94.35,1076100,56.4828727629,56.7464195711,56.4649036623,56.5128212638,1076100,0.0,1.0
2005-07-06 00:00:00+00:00,94.82,94.83,94.43,94.63,854100,56.7943371726,56.8003268728,56.5607388653,56.680532869,854100,0.0,1.0
2005-07-07 00:00:00+00:00,95.02,95.55,94.96,95.43,1678000,56.9141311763,57.2315852862,56.8781929752,57.159708884,1678000,0.0,1.0
2005-07-08 00:00:00+00:00,94.63,95.25,94.32,95.25,1259300,56.680532869,57.0518942806,56.4948521632,57.0518942806,1259300,0.0,1.0
2005-07-11 00:00:00+00:00,94.63,94.65,93.95,94.11,982000,56.680532869,56.6925122694,56.2732332563,56.3690684593,982000,0.0,1.0
2005-07-12 00:00:00+00:00,94.1,94.53,94.06,94.35,743700,56.3630787591,56.6206358672,56.3391199584,56.5128212638,743700,0.0,1.0
2005-07-13 00:00:00+00:00,93.96,94.1,93.86,94.05,886600,56.2792229565,56.3630787591,56.2193259546,56.3331302582,886600,0.0,1.0
2005-07-14 00:00:00+00:00,93.72,94.14,93.6,94.1,874300,56.135470152,56.3870375599,56.0635937498,56.3630787591,874300,0.0,1.0
