date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2003-11-05 00:00:00+00:00,105.839996,105.970001,104.900002,105.489998,33558800,74.3470917037,74.4384134537,73.6867948144,74.1012363145,33558800,0.0,1.0
2003-11-06 00:00:00+00:00,106.400002,106.440002,105.099998,105.599998,28392300,74.7404667888,74.7685647081,73.8272816012,74.1785055927,28392300,0.0,1.0
2003-11-07 00:00:00+00:00,105.610001,106.720001,105.57,106.639999,31723200,74.1855321798,74.9652494409,74.1574335581,74.9090521974,31723200,0.0,1.0
2003-11-10 00:00:00+00:00,105.18,105.839996,105.010002,105.739998,25530800,73.8834788447,74.3470917037,73.7640640925,74.2768483103,25530800,0.0,1.0
2003-11-11 00:00:00+00:00,105.150002,105.330002,104.800003,105.089996,26558600,73.8624068101,73.9888474471,73.6165507186,73.8202557165,26558600,0.0,1.0
2003-11-12 00:00:00+00:00,106.330002,106.470001,105.160004,105.230003,28000000,74.69129543,74.7896374452,73.8694326949,73.9186033512,28000000,0.0,1.0
2003-11-13 00:00:00+00:00,106.360001,106.540001,105.779999,106.010002,29714800,74.712368167,74.838808804,74.304946932,74.4665120755,29714800,0.0,1.0
2003-11-14 00:00:00+00:00,105.459999,106.949997,105.290001,106.400002,49158500,74.0801635775,75.1268096672,73.9607488253,74.7404667888,49158500,0.0,1.0
2003-11-17 00:00:00+00:00,104.93,105.139999,104.040001,104.910004,44382100,73.707866849,73.855380223,73.0826888466,73.6938206991,44382100,0.0,1.0
2003-11-18 00:00:00+00:00,103.839996,105.449997,103.699997,105.239998,41155000,72.9421957378,74.0731376928,72.8438537227,73.9256243188,41155000,0.0,1.0
2003-11-19 00:00:00+00:00,104.720001,105.010002,103.919998,104.029999,29827000,73.560353475,73.7640640925,72.9983929813,73.0756629619,29827000,0.0,1.0
2003-11-20 00:00:00+00:00,103.779999,105.239998,103.75,104.0,53578700,72.9000509662,73.9256243188,72.8789782291,73.0545902249,53578700,0.0,1.0
2003-11-21 00:00:00+00:00,104.209999,104.330002,103.620003,104.239998,30016000,73.2021035988,73.2863994641,72.7876620987,73.2231763359,30016000,0.0,1.0
2003-11-24 00:00:00+00:00,105.589996,105.779999,104.68,104.690002,28906400,74.1714797079,74.304946932,73.5322548533,73.539280738,28906400,0.0,1.0
2003-11-25 00:00:00+00:00,105.989998,106.419998,105.449997,105.730003,37580000,74.452460306,74.7545129387,74.0731376928,74.2698273427,37580000,0.0,1.0
2003-11-26 00:00:00+00:00,106.370003,106.449997,105.389999,106.419998,33053600,74.7193940518,74.7755856757,74.0309922187,74.7545129387,33053600,0.0,1.0
2003-11-28 00:00:00+00:00,106.449997,106.660004,106.199997,106.279999,10507500,74.7755856757,74.9231046693,74.59997368,74.6561709235,10507500,0.0,1.0
2003-12-01 00:00:00+00:00,107.599998,107.68,106.800003,106.849998,38699000,75.5834015585,75.6395988021,75.0214466844,75.0565655713,38699000,0.0,1.0
2003-12-02 00:00:00+00:00,107.330002,107.769997,107.07,107.379997,35352000,75.3937434129,75.7028170132,75.2111055325,75.4288622998,35352000,0.0,1.0
2003-12-03 00:00:00+00:00,107.160004,108.080002,107.07,107.650002,39078600,75.2743286607,75.9205794001,75.2111055325,75.6185267675,39078600,0.0,1.0
2003-12-04 00:00:00+00:00,107.599998,107.720001,106.940002,107.169998,36089500,75.5834015585,75.6676974238,75.1197886996,75.2813489259,36089500,0.0,1.0
2003-12-05 00:00:00+00:00,106.849998,107.800003,106.620003,107.120003,28824400,75.0565655713,75.7238946674,74.8950060475,75.246230039,28824400,0.0,1.0
2003-12-08 00:00:00+00:00,107.57,107.639999,106.68,106.739998,32482900,75.5623295239,75.6115001803,74.9371508191,74.9792962932,32482900,0.0,1.0
2003-12-09 00:00:00+00:00,106.739998,107.93,106.540001,107.900002,43596100,74.9792962932,75.8152107978,74.838808804,75.7941387632,43596100,0.0,1.0
2003-12-10 00:00:00+00:00,106.730003,106.980003,105.959999,106.769997,36915400,74.9722753256,75.1478873214,74.431387569,75.0003690303,36915400,0.0,1.0
2003-12-11 00:00:00+00:00,107.93,108.099998,106.669998,106.68,45304000,75.8152107978,75.93462555,74.9301249344,74.9371508191,45304000,0.0,1.0
2003-12-12 00:00:00+00:00,108.139999,108.199997,107.389999,107.970001,34142200,75.9627241718,76.0048696458,75.4358881846,75.8433094196,34142200,0.0,1.0
2003-12-15 00:00:00+00:00,107.599998,109.230003,107.480003,109.169998,38693400,75.5834015585,76.728395283,75.4991113128,76.6862448917,38693400,0.0,1.0
2003-12-16 00:00:00+00:00,108.160004,108.5,107.519997,107.68,32894200,75.9767766437,76.2156061481,75.5272050175,75.6395988021,32894200,0.0,1.0
2003-12-17 00:00:00+00:00,108.5,108.5,107.800003,108.059998,23198800,76.2156061481,76.2156061481,75.7238946674,75.9065276307,23198800,0.0,1.0
2003-12-18 00:00:00+00:00,109.720001,109.730003,108.389999,108.550003,29353100,77.0725933897,77.0796192744,76.1383361675,76.2507306546,29353100,0.0,1.0
2003-12-19 00:00:00+00:00,108.900002,109.370003,108.580002,109.300003,41465100,76.8587619017,77.1904762661,76.6329143043,77.1410721042,41465100,0.51559,1.0
2003-12-22 00:00:00+00:00,109.660004,109.660004,108.779999,108.790001,27611300,77.395151357,77.395151357,76.7740669353,76.7811260843,27611300,0.0,1.0
2003-12-23 00:00:00+00:00,109.730003,109.949997,109.379997,109.480003,24741200,77.4445548132,77.5998208018,77.1975297689,77.2681113777,24741200,0.0,1.0
2003-12-24 00:00:00+00:00,109.620003,109.879997,109.43,109.519997,8055800,77.3669197016,77.5504166398,77.2328205733,77.2963380927,8055800,0.0,1.0
2003-12-26 00:00:00+00:00,109.699997,110.080002,109.629997,109.709999,8308400,77.4233773663,77.6915749171,77.3739732044,77.4304365153,8308400,0.0,1.0
2003-12-29 00:00:00+00:00,111.160004,111.269997,109.779999,110.099998,22483700,78.4538119698,78.531442141,77.4798406772,77.7056875688,22483700,0.0,1.0
2003-12-30 00:00:00+00:00,111.18,111.269997,110.849998,111.089996,19559500,78.4679246216,78.531442141,78.2350178752,78.4044021617,19559500,0.0,1.0
2003-12-31 00:00:00+00:00,111.279999,111.519997,110.839996,111.220001,31501800,78.53850129,78.7078855765,78.2279587262,78.496156277,31501800,0.0,1.0
2004-01-02 00:00:00+00:00,111.230003,112.190002,110.730003,111.739998,38072300,78.503215426,79.1807575124,78.1503285551,78.8631565055,38072300,0.0,1.0
2004-01-05 00:00:00+00:00,112.440002,112.519997,111.589996,111.690002,27959800,79.3572009479,79.4136593184,78.7572890327,78.8278706415,27959800,0.0,1.0
2004-01-06 00:00:00+00:00,112.550003,112.730003,112.0,112.160004,20472800,79.4348367653,79.5618760388,79.0466590899,79.1595857117,20472800,0.0,1.0
2004-01-07 00:00:00+00:00,112.93,113.059998,111.889999,112.389999,30170400,79.7030286699,79.7947778448,78.9690232725,79.3219101435,30170400,0.0,1.0
2004-01-08 00:00:00+00:00,113.379997,113.410004,112.769997,113.25,36438400,80.0206247364,80.0418028891,79.5901027538,79.9288762673,36438400,0.0,1.0
2004-01-09 00:00:00+00:00,112.389999,113.5,112.269997,112.830002,54084300,79.3219101435,80.1053197027,79.2372158829,79.6324527072,54084300,0.0,1.0
2004-01-12 00:00:00+00:00,113.220001,113.25,112.360001,112.550003,31564100,79.9077037608,79.9288762673,79.3007383428,79.4348367653,31564100,0.0,1.0
2004-01-13 00:00:00+00:00,112.559998,113.230003,111.760002,113.089996,54239700,79.4418909738,79.9147629097,78.8772748034,79.8159496455,54239700,0.0,1.0
2004-01-14 00:00:00+00:00,113.5,113.660004,112.669998,112.760002,30112800,80.1053197027,80.2182463245,79.5195260854,79.5830485453,30112800,0.0,1.0
2004-01-15 00:00:00+00:00,113.779999,114.059998,112.580002,113.57,38408700,80.3029356447,80.5005515866,79.4560092718,80.1547238647,38408700,0.0,1.0
2004-01-16 00:00:00+00:00,114.230003,114.309998,113.629997,114.040001,31922700,80.6205366516,80.6769950221,80.1970681719,80.4864382291,31922700,0.0,1.0
2004-01-20 00:00:00+00:00,114.199997,114.650002,113.82,114.529999,29863000,80.5993592047,80.9169609174,80.3311673001,80.8322659511,29863000,0.0,1.0
2004-01-21 00:00:00+00:00,115.099998,115.300003,113.720001,114.129997,30725000,81.2345562782,81.3757145554,80.2605906317,80.5499550428,30725000,0.0,1.0
2004-01-22 00:00:00+00:00,114.800003,115.379997,114.580002,115.139999,29888500,81.0228276845,81.4321722201,80.8675567555,81.2627879336,29888500,0.0,1.0
2004-01-23 00:00:00+00:00,114.43,115.370003,113.949997,115.0,44245300,80.7616892827,81.4251187174,80.4229157693,81.1639803155,44245300,0.0,1.0
2004-01-26 00:00:00+00:00,115.870003,115.93,114.379997,114.389999,30460600,81.7780055883,81.8203498955,80.7263984783,80.7334576272,30460600,0.0,1.0
2004-01-27 00:00:00+00:00,114.68,116.5,114.650002,115.75,35322800,80.9381327181,82.2226409284,80.9169609174,81.6933106219,35322800,0.0,1.0
2004-01-28 00:00:00+00:00,113.370003,115.279999,112.940002,114.980003,52621300,80.0135712336,81.3615962575,79.7100878188,81.149866958,52621300,0.0,1.0
2004-01-29 00:00:00+00:00,113.480003,113.849998,112.559998,113.559998,60117100,80.0912063452,80.3523391008,79.4418909738,80.1476647157,60117100,0.0,1.0
2004-01-30 00:00:00+00:00,113.480003,113.720001,113.089996,113.519997,30984400,80.0912063452,80.2605906317,79.8159496455,80.1194330602,30984400,0.0,1.0
2004-02-02 00:00:00+00:00,113.970001,114.68,113.120003,113.699997,38832400,80.4370340672,80.9381327181,79.8371277981,80.2464723338,38832400,0.0,1.0
2004-02-03 00:00:00+00:00,113.779999,114.139999,113.440002,113.739998,25093500,80.3029356447,80.5570141918,80.0629746898,80.2747039892,25093500,0.0,1.0
2004-02-04 00:00:00+00:00,112.849998,113.730003,112.790001,113.190002,39332600,79.646565359,80.2676497807,79.6042210518,79.8865312543,39332600,0.0,1.0
2004-02-05 00:00:00+00:00,113.18,113.540001,112.779999,113.169998,37226800,79.8794721053,80.1335513582,79.5971619028,79.8724129564,37226800,0.0,1.0
2004-02-06 00:00:00+00:00,114.449997,114.699997,113.199997,113.419998,37216000,80.7758026402,80.9522460757,79.8935854628,80.0488563918,37216000,0.0,1.0
2004-02-09 00:00:00+00:00,114.480003,114.870003,114.290001,114.669998,24851300,80.7969800871,81.0722318464,80.6628816646,80.9310735692,24851300,0.0,1.0
2004-02-10 00:00:00+00:00,114.849998,115.139999,114.260002,114.279999,27908100,81.0581128427,81.2627879336,80.6417091581,80.6558225156,27908100,0.0,1.0
2004-02-11 00:00:00+00:00,116.07,116.389999,114.169998,114.849998,42965700,81.9191582193,82.145005111,80.5781866982,81.0581128427,42965700,0.0,1.0
2004-02-12 00:00:00+00:00,115.650002,116.269997,115.580002,115.970001,27814700,81.6227346593,82.0603108504,81.5733304974,81.8485815509,27814700,0.0,1.0
2004-02-13 00:00:00+00:00,115.129997,116.199997,114.75,115.82,44739900,81.2557287847,82.0109066885,80.9875368801,81.7427147839,44739900,0.0,1.0
2004-02-17 00:00:00+00:00,116.169998,116.43,115.769997,115.849998,23984300,81.989734182,82.1732367664,81.7074239795,81.7638865846,23984300,0.0,1.0
2004-02-18 00:00:00+00:00,115.660004,116.599998,115.349998,116.199997,28618000,81.6297938083,82.293216891,81.4109997136,82.0109066885,28618000,0.0,1.0
2004-02-19 00:00:00+00:00,115.230003,116.389999,115.059998,116.330002,51146200,81.3263103935,82.145005111,81.2063253285,82.1026608038,51146200,0.0,1.0
2004-02-20 00:00:00+00:00,114.879997,115.559998,114.32,115.480003,46728800,81.0792853492,81.5592121994,80.6840541711,81.502753829,46728800,0.0,1.0
2004-02-23 00:00:00+00:00,114.589996,115.260002,114.169998,115.220001,36357000,80.8746102583,81.3474829,80.5781866982,81.3192512445,36357000,0.0,1.0
2004-02-24 00:00:00+00:00,114.389999,114.989998,113.029999,114.269997,43953000,80.7334576272,81.1569211666,79.7736053383,80.6487633667,43953000,0.0,1.0
2004-02-25 00:00:00+00:00,114.870003,115.059998,114.32,114.459999,31213600,81.0722318464,81.2063253285,80.6840541711,80.7828617892,31213600,0.0,1.0
2004-02-26 00:00:00+00:00,114.940002,115.290001,114.339996,114.610001,29683000,81.1216353026,81.3686554065,80.6981668228,80.888729262,29683000,0.0,1.0
2004-02-27 00:00:00+00:00,115.019997,115.739998,114.629997,115.190002,39312000,81.1780936731,81.686251473,80.9028419137,81.298078738,39312000,0.0,1.0
2004-03-01 00:00:00+00:00,116.160004,116.339996,115.25,115.43,33130800,81.9826806792,82.1097143066,81.340423751,81.4674630245,33130800,0.0,1.0
2004-03-02 00:00:00+00:00,115.480003,116.970001,115.230003,115.940002,38556400,81.502753829,82.5543552928,81.3263103935,81.8274090445,38556400,0.0,1.0
2004-03-03 00:00:00+00:00,115.690002,115.870003,114.919998,115.25,31346200,81.650965609,81.7780055883,81.1075170046,81.340423751,31346200,0.0,1.0
2004-03-04 00:00:00+00:00,115.989998,116.099998,115.519997,115.720001,21060000,81.8626949084,81.9403300201,81.530980544,81.6721381155,21060000,0.0,1.0
2004-03-05 00:00:00+00:00,116.379997,116.949997,115.279999,115.419998,55905600,82.137945962,82.5402369949,81.3615962575,81.4604038756,55905600,0.0,1.0
2004-03-08 00:00:00+00:00,114.959999,116.620003,114.910004,116.339996,39281600,81.1357486601,82.3073358947,81.1004635019,82.1097143066,39281600,0.0,1.0
2004-03-09 00:00:00+00:00,114.5,115.209999,114.239998,115.099998,39746100,80.8110934446,81.3121920956,80.6275908602,81.2345562782,39746100,0.0,1.0
2004-03-10 00:00:00+00:00,112.580002,114.769997,112.559998,114.720001,67671800,79.4560092718,81.0016502376,79.4418909738,80.9663643736,67671800,0.0,1.0
2004-03-11 00:00:00+00:00,111.120003,113.269997,111.099998,112.400002,89134800,78.4255803144,79.9429896248,78.4114613107,79.3289699982,89134800,0.0,1.0
2004-03-12 00:00:00+00:00,112.580002,112.709999,111.580002,111.730003,54012200,79.4560092718,79.5477577409,78.7502355299,78.8561022969,54012200,0.0,1.0
2004-03-15 00:00:00+00:00,111.199997,112.349998,110.900002,112.269997,57677200,78.4820379791,79.293678488,78.2703093854,79.2372158829,57677200,0.0,1.0
2004-03-16 00:00:00+00:00,111.790001,112.059998,110.839996,111.779999,59832600,78.8984473099,79.0890041029,78.2279587262,78.8913881609,59832600,0.0,1.0
2004-03-17 00:00:00+00:00,113.040001,113.260002,112.099998,112.18,41607300,79.7806644872,79.9359354162,79.1172350526,79.1736983635,41607300,0.0,1.0
2004-03-18 00:00:00+00:00,113.07,113.269997,111.93,112.699997,60014300,79.8018369937,79.9429896248,78.997254928,79.5406985919,60014300,0.0,1.0
2004-03-19 00:00:00+00:00,111.059998,112.57,111.040001,112.410004,48636200,78.6618416034,79.7313494395,78.6476780803,79.6180270891,48636200,0.39476,1.0
2004-03-22 00:00:00+00:00,109.650002,110.57,109.099998,110.540001,62752100,77.6631662566,78.3147846453,77.2736081051,78.2935368817,62752100,0.0,1.0
2004-03-23 00:00:00+00:00,109.459999,110.400002,109.360001,110.25,54080200,77.5285904763,78.1943780544,77.4577636532,78.0881342783,54080200,0.0,1.0
2004-03-24 00:00:00+00:00,109.550003,110.139999,108.849998,109.580002,51584300,77.5923387252,78.0102225063,77.0965375058,77.6135864888,51584300,0.0,1.0
2004-03-25 00:00:00+00:00,111.0,111.300003,109.790001,110.080002,49873600,78.6193460761,78.8318329201,77.7623250839,77.9677276873,49873600,0.0,1.0
2004-03-26 00:00:00+00:00,111.029999,111.790001,110.800003,110.959999,37409500,78.6405938397,79.1788898781,78.4776917215,78.5910140719,37409500,0.0,1.0
2004-03-29 00:00:00+00:00,112.589996,112.739998,111.580002,111.629997,44113600,79.7455122543,79.8517560304,79.030151283,79.0655618614,44113600,0.0,1.0
2004-03-30 00:00:00+00:00,112.970001,113.07,112.220001,112.300003,39059900,80.0146631066,80.0854906381,79.4834513088,79.5401153171,39059900,0.0,1.0
2004-03-31 00:00:00+00:00,113.099998,113.400002,112.379997,112.989998,48517600,80.1067376934,80.3192252457,79.5967736592,80.0288266297,48517600,0.0,1.0
2004-04-01 00:00:00+00:00,113.779999,113.870003,113.050003,113.07,45103800,80.5883704317,80.6521186806,80.071327115,80.0854906381,45103800,0.0,1.0
2004-04-02 00:00:00+00:00,114.639999,114.839996,113.900002,114.809998,50987700,81.1974932932,81.3391476478,80.6733664442,81.3179005924,50987700,0.0,1.0
2004-04-05 00:00:00+00:00,115.269997,115.379997,114.440002,114.459999,30251800,81.6437097868,81.7216208505,81.0558389386,81.0700024617,30251800,0.0,1.0
2004-04-06 00:00:00+00:00,114.900002,115.18,114.620003,114.830002,28420900,81.3816488413,81.5799664959,81.1833304784,81.3320690735,28420900,0.0,1.0
2004-04-07 00:00:00+00:00,114.629997,114.980003,114.110001,114.949997,45890500,81.1904090527,81.4383121413,80.8221050393,81.4170594197,45890500,0.0,1.0
2004-04-08 00:00:00+00:00,114.370003,115.410004,113.739998,115.410004,46929700,81.0062598791,81.7428742804,80.5600384275,81.7428742804,46929700,0.0,1.0
2004-04-12 00:00:00+00:00,114.82,115.080002,114.57,114.580002,23085200,81.3249848329,81.5091396727,81.1479142337,81.1549984742,23085200,0.0,1.0
2004-04-13 00:00:00+00:00,113.209999,115.300003,113.019997,115.260002,56210300,80.1846494654,81.6649625084,80.0500743933,81.6366305042,56210300,0.0,1.0
2004-04-14 00:00:00+00:00,113.389999,113.639999,112.550003,112.610001,62322300,80.3121402968,80.4892108961,79.7171859164,79.7596814437,62322300,0.0,1.0
2004-04-15 00:00:00+00:00,112.959999,113.779999,112.360001,113.449997,61602500,80.0075788661,80.5883704317,79.5826108444,80.3546358241,61602500,0.0,1.0
2004-04-16 00:00:00+00:00,113.830002,114.050003,112.980003,113.379997,47059200,80.6237866764,80.779609512,80.0217473472,80.3050560563,47059200,0.0,1.0
2004-04-19 00:00:00+00:00,113.830002,113.989998,113.269997,113.550003,28277600,80.6237866764,80.7371090268,80.2271449926,80.4254683135,28277600,0.0,1.0
2004-04-20 00:00:00+00:00,111.919998,114.32,111.779999,114.080002,53299400,79.2709644648,80.9708436344,79.1718056375,80.8008572757,53299400,0.0,1.0
2004-04-21 00:00:00+00:00,112.669998,112.949997,111.870003,112.199997,50177300,79.8021762627,80.0004946256,79.2355538864,79.4692828277,50177300,0.0,1.0
2004-04-22 00:00:00+00:00,114.25,114.669998,112.440002,112.480003,62071500,80.9212638666,81.2187410568,79.6392741445,79.6676061486,62071500,0.0,1.0
2004-04-23 00:00:00+00:00,114.360001,114.57,113.790001,114.419998,29395700,80.9991756386,81.1479142337,80.5954546722,81.0416704575,29395700,0.0,1.0
2004-04-26 00:00:00+00:00,114.199997,114.940002,113.599998,114.5,35515200,80.8858476219,81.4099801372,80.4608788919,81.0983344659,35515200,0.0,1.0
2004-04-27 00:00:00+00:00,114.300003,115.120003,113.959999,114.230003,43485500,80.9566801113,81.5374716769,80.7158612632,80.9071003435,43485500,0.0,1.0
2004-04-28 00:00:00+00:00,112.82,114.010002,112.5,113.889999,50165800,79.9084200388,80.7512775079,79.6817696717,80.6662814954,50165800,0.0,1.0
2004-04-29 00:00:00+00:00,111.830002,113.32,111.160004,112.720001,69687600,79.2072218822,80.2625612373,78.7326740928,79.8375925074,69687600,0.0,1.0
2004-04-30 00:00:00+00:00,110.959999,112.379997,110.900002,112.169998,48681400,78.5910140719,79.5967736592,78.5485192529,79.4480350641,48681400,0.0,1.0
2004-05-03 00:00:00+00:00,112.150002,112.290001,111.349998,111.370003,33758000,79.4338722493,79.5330310766,78.8672434985,78.8814126879,33758000,0.0,1.0
2004-05-04 00:00:00+00:00,112.059998,113.260002,111.660004,112.25,51185100,79.3701240004,80.2200657101,79.0868152913,79.5046990724,51185100,0.0,1.0
2004-05-05 00:00:00+00:00,112.779999,112.959999,112.160004,112.410004,34405000,79.8800880346,80.0075788661,79.4409564898,79.6180270891,34405000,0.0,1.0
2004-05-06 00:00:00+00:00,111.809998,112.589996,111.0,112.019997,54997000,79.1930534012,79.7455122543,78.6193460761,79.3417919963,54997000,0.0,1.0
2004-05-07 00:00:00+00:00,109.959999,112.230003,109.959999,111.220001,60950000,77.8827316748,79.4905355493,77.8827316748,78.7751689117,60950000,0.0,1.0
2004-05-10 00:00:00+00:00,108.830002,109.75,108.360001,109.440002,75279400,77.082374691,77.7339930797,76.7494812561,77.5144269532,75279400,0.0,1.0
2004-05-11 00:00:00+00:00,109.75,110.050003,109.330002,109.459999,48300600,77.7339930797,77.9464799237,77.4365158895,77.5285904763,48300600,0.0,1.0
2004-05-12 00:00:00+00:00,110.449997,110.540001,108.059998,109.57,90830500,78.2297886328,78.2935368817,76.5369944121,77.6065022483,90830500,0.0,1.0
2004-05-13 00:00:00+00:00,109.989998,110.809998,109.629997,109.760002,57393700,77.9039794385,78.4847710041,77.6489970672,77.7410773203,57393700,0.0,1.0
2004-05-14 00:00:00+00:00,110.040001,110.739998,109.269997,109.949997,54123100,77.9393956832,78.4351912363,77.3940154043,77.8756474343,54123100,0.0,1.0
2004-05-17 00:00:00+00:00,109.099998,109.5,108.410004,108.889999,55020400,77.2736081051,77.5569224805,76.7848975008,77.12486951,55020400,0.0,1.0
2004-05-18 00:00:00+00:00,109.650002,109.940002,109.330002,109.489998,30193100,77.6631662566,77.8685681517,77.4365158895,77.5498382399,30193100,0.0,1.0
2004-05-19 00:00:00+00:00,109.269997,111.18,109.150002,110.5,54804100,77.3940154043,78.7468369076,77.3090250581,78.2652048776,54804100,0.0,1.0
2004-05-20 00:00:00+00:00,109.620003,109.870003,109.040001,109.449997,38082900,77.641918493,77.8189890922,77.2311132861,77.5215062358,38082900,0.0,1.0
2004-05-21 00:00:00+00:00,109.809998,110.550003,109.470001,109.970001,47480400,77.776488607,78.3006211223,77.5356747168,77.8898159154,47480400,0.0,1.0
2004-05-24 00:00:00+00:00,110.269997,110.760002,109.68,110.529999,40961500,78.1022978014,78.4493597174,77.6844133119,78.2864526412,40961500,0.0,1.0
2004-05-25 00:00:00+00:00,111.849998,111.980003,109.599998,109.900002,48668000,79.221384697,79.3134649501,77.6277493036,77.8402368559,48668000,0.0,1.0
2004-05-26 00:00:00+00:00,112.239998,112.290001,111.510002,111.660004,35977000,79.4976148319,79.5330310766,78.9805715152,79.0868152913,35977000,0.0,1.0
2004-05-27 00:00:00+00:00,112.870003,113.029999,112.059998,112.540001,45306900,79.9438362835,80.0571586339,79.3701240004,79.7101016759,45306900,0.0,1.0
